#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2NI
#Serial Number: SN:210321A36A5A
#Date Time: 2020-02-14 13:09:12.407
#Start: 5 Hz
#Stop: 50 Hz
#Steps: 151
#Wavegen: Wavegen1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.4125 V
#Offset: -0.000188385 V
#Relative: no
#Channel: Channel 2
#Range: 5.49784 V
#Offset: 5.94039e-06 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (*)
5,-23.97798125800279,3.370745388869782,1.2961717930622
5.077344962165402,-23.33612179762335,3.474190517353979,1.242519095153824
5.155886372965276,-22.68243945534756,3.583768173326396,0.9301349042625873
5.235642740254498,-22.14894566315684,3.708114521722323,0.9285787615435055
5.316632858185805,-21.53008382187231,3.846025428280035,0.7608055303190184
5.398875811638549,-21.07190195798442,4.027470232097643,0.6335654452069761
5.482390980715925,-20.40887048128326,4.197484500518586,0.8742314479016358
5.567198045311807,-19.79869926225562,4.332063938537249,0.8811391404817215
5.653316989748195,-19.20642855848928,4.505321672936828,0.9928662951570715
5.740768107484414,-18.7088882195436,4.708927234733573,0.7858810922396628
5.829572005899158,-18.13349487834797,4.909987129881713,0.5995285541703197
5.91974961114651,-17.47459332743723,5.07501880408525,0.3563467261115676
6.011322173087064,-16.806710454208,5.316766735136746,0.04016686054130503
6.104311270295356,-16.08082758002718,5.533826906807299,-0.2087701258951355
6.198738815144722,-15.62445623793299,5.779102491660852,-0.3835021380188566
6.294627058970836,-14.8239349363298,6.028901665522673,-0.8506230947696523
6.391998597315118,-14.14678891440379,6.291426123479162,-0.7936414742083997
6.490876375249245,-13.48771223274994,6.602773503401536,-0.8170308444063181
6.591283692782035,-13.07517241791598,6.956839619948641,-0.7849033653725428
6.693244210349966,-12.93829174395099,7.353696447576884,-0.7917007795407187
6.796781954392628,-12.97379787108849,7.802777510288358,-0.8153571046755417
6.901921323014425,-13.19878376738188,8.293258530216423,-0.956549465500018
7.008687091733851,-13.56028885623746,8.850986820532409,-0.8012419478606674
7.117104419321708,-14.26971449638881,9.438051747051109,-0.9905420302202934
7.227198853729639,-15.13680522539932,10.11448621241956,-1.206829421064533
7.338996338110347,-16.24235605049807,10.9066723012869,-1.313975803111944
7.45252321693098,-17.38130977942544,11.74913061644941,-1.701207192266594
7.56780624218104,-18.53364911455729,12.73063583042969,-2.27118764500446
7.684872579676356,-19.946310683374,13.85143019615044,-2.864578818921231
7.803749815460558,-21.6856906069713,15.22330020387685,-3.54279636716489
7.924465962305567,-23.68871907025339,16.92282176846683,-4.670949855191284
8.047049466312673,-26.15030234885974,19.13413007371107,-6.615587670660211
8.171529213615688,-29.73535722159475,22.37214655130359,-10.56538052291711
8.297934537187803,-35.67033727549334,27.56222907832653,-21.33796635143705
8.426295223753758,-44.99340533183692,35.94468571352466,-92.91920743823151
8.556641520808906,-38.01418107551545,28.49118873001918,-154.8662524614736
8.689004143746876,-32.31454635132721,22.36739347817454,-171.6191359798192
8.823414283097501,-28.58405275709238,18.34297126694915,-172.6570891069567
8.959903611876669,-25.89622868945593,15.47411025403258,-175.3422596133919
9.098504293049919,-23.76228144543169,13.1904322512792,-176.6409159583906
9.239248987111454,-22.04105178899411,11.34440693460331,-177.1950217950546
9.382170859780425,-20.48156004994321,9.68113896249028,-177.8077546336942
9.527303589816237,-19.06751764085156,8.189492102035189,-178.0978631624295
9.67468137695476,-17.80411405135595,6.829896089314924,-178.4163126043127
9.824338949967338,-16.74481611318136,5.623261012320558,-178.5838776440713
9.976311574844399,-15.75104285431589,4.478734800819641,-178.7806583062884
10.13063506310572,-14.69202197884031,3.388436487493668,-178.7022369528218
10.2873457802392,-13.61279257882498,2.395196919994833,-178.6082569081762
10.4464806542702,-12.60544557243099,1.39176512513448,-178.6579987251518
10.60807718446342,-11.65592311814337,0.4331657546560288,-178.6389660917439
10.77217345015942,-10.84041220854201,-0.4913213476353011,-178.6463354939386
10.93880811974776,-10.09489031207219,-1.412613934429374,-178.6034197431922
11.10802045977906,-9.223602662515077,-2.341562397701691,-178.4082559807241
11.27985034421788,-8.390583923156697,-3.265457309631923,-178.4032909349681
11.45433826383887,-7.667874520219535,-4.209347992466776,-178.2531658630963
11.63152533576813,-7.099485676160331,-5.135462258570627,-178.0687722587257
11.81145331317231,-6.655713959078597,-6.096967530570859,-177.9961582785393
11.99416459509745,-6.3647877611869,-7.058199154168447,-177.7423904946945
12.17970223646014,-6.132037418600602,-8.054931730472571,-177.6243647482262
12.36810995819311,-5.980565880010063,-9.035524511470911,-177.4778145159001
12.5594321575479,-5.955104086836172,-10.14257629085188,-177.2517301430875
12.7537139185568,-6.06829138097349,-11.33957909980899,-177.07965753952
12.95100102265662,-6.234363560478448,-12.53490792388664,-176.9967424746006
13.15133995947691,-6.439396491135065,-13.89141713426083,-176.7642265985887
13.35477793779493,-6.699708996000964,-15.3460977780883,-177.0546065925739
13.56136289666014,-7.073201608571943,-17.08367021032939,-176.8074152395308
13.77114351669083,-7.599736889301687,-19.23256943636084,-174.0974466127713
13.98416923154539,-7.997001832791259,-20.58651907718224,-167.6753262293715
14.20049023957108,-7.973320420943571,-24.73232582023247,176.3670306945624
14.42015751563303,-7.967377260104059,-28.81758636073801,-170.63912222125
14.64322282312618,-8.276022895725735,-42.99179781453522,-137.6250789231115
14.86973872617303,-8.783307930729578,-33.21993033695438,-5.502323362260199
15.09975860201008,-8.891798120368698,-25.90905144734803,0.6278482251563098
15.33333665356592,-8.679080540232887,-22.3885644627332,-3.415790694491164
15.5705279222338,-8.507870149577146,-19.93393522450659,-2.923289985726143
15.8113883008419,-8.522459314836208,-18.26846340263557,-2.45413734219774
16.05597454682411,-8.66856089864209,-16.78528695444132,-2.361625263549925
16.30434429559466,-8.828388949134641,-15.5447397527651,-2.264425509423347
16.55655607412956,-9.004901435037898,-14.43093507227179,-2.255337379196789
16.81266931475813,-9.167103245530951,-13.39394699905951,-2.063399689273453
17.07274436916801,-9.395347733808514,-12.44289179592299,-1.713393846225785
17.33684252262658,-9.580593594452267,-11.53741949933799,-1.513088869155858
17.60502600842259,-9.765395969719005,-10.68235080444408,-1.4688407040532
17.87735802253107,-10.00513304611141,-9.873207277785477,-1.359971148795779
18.15390273850507,-10.26333840215399,-9.097464132137461,-1.378843578426359
18.43472532259787,-10.49341191430446,-8.374383812602487,-1.619178669146564
18.71989194911906,-10.50543155059633,-7.710848636943449,-1.51112265206298
19.00946981602806,-10.33659106360516,-7.00995884007696,-1.335656412008048
19.30352716076906,-10.34669291453638,-6.245518229749213,-0.91111324587078
19.60213327635076,-10.49324936760067,-5.502255859116319,-0.7272440192945027
19.90535852767486,-10.58972720737268,-4.708227639911057,-0.8060372140461283
20.21327436811722,-10.71785009156183,-3.895762172942013,-0.5898324578869278
20.52595335636539,-10.83281572604989,-2.972543037082585,-0.4924027249453715
20.84346917351677,-11.01069645483899,-2.110279600022309,-0.5690552814766505
21.16589664044104,-11.1260614605427,-1.019441531050943,-1.424368585197982
21.49331173541138,-11.27397569080838,-0.2691295041215332,-3.24177172944519
21.8257916120083,-11.43835192617799,0.8175133833981039,-0.9322908784832862
22.16341461730044,-11.60870801640855,1.618295089769048,-0.8324541205374487
22.50626031030668,-11.82140778849636,3.074650265447969,5.634558162694248
22.85440948074375,-12.35485149919871,6.356919254703749,3.266700010196153
23.20794416806389,-12.77441555277418,8.28824090422154,4.041690570467722
23.56694768078702,-13.86411691788879,12.27644152385126,-3.221293865412157
23.93150461613192,-15.27873766245934,16.02367250007107,-27.14151961536214
24.30170087995108,-17.03732230344376,19.86334535255519,-34.88676661891527
24.67762370697403,-16.10435326948291,23.23853507220831,-112.3482310386534
25.05936168136361,-6.972400368310542,17.54781678670256,-158.5912991934142
25.44700475759045,-5.907909214817439,13.85113525101392,163.788977595266
25.84064428163018,-10.57736702315945,7.176241206040165,-141.221484245303
26.24037301248863,-10.88506166623954,1.534513620617275,128.0107180863186
26.64628514406002,-11.31437305128191,-3.095456221693748,129.2498584420904
27.05847632732318,-11.38635292042718,2.529285584520334,-134.7206536753247
27.47704369288122,-10.48135603859783,4.099848246735034,171.0820375448186
27.90208587384982,-11.14091042563414,1.798337972426115,-162.2529944169402
28.33370302909956,-11.36077948547669,-0.5170022815526862,-166.046183809463
28.77199686685785,-11.37681764360231,-0.4241788298563056,-176.8382091227546
29.21707066867588,-11.59540034094737,-2.741055287271209,172.6884097151062
